Availability,Price,Beds,Baths,Sqft,Address,Community,URL
Move-in ready,"$532,990",1.0,1.0,727.0,"1100 Lasso Way #302, Rancho Mission Viejo, CA",Portico 1 in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$624,990",2.0,2.0,1253.0,"1300 Lasso Way #303, Rancho Mission Viejo, CA",Portico 4 in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$499,990",1.0,1.0,727.0,"1400 Lasso Way #201, Rancho Mission Viejo, CA",Portico 1 in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$594,990",2.0,2.0,1036.0,"1400 Lasso Way #301, Rancho Mission Viejo, CA",Portico 2M in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$499,990",1.0,1.0,727.0,"1400 Lasso Way #302, Rancho Mission Viejo, CA",Portico 1 in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$1,644,990",4.0,3.0,2344.0,"239 Culture, Irvine, CA",Amber 2 in Great Park Neighborhoods,https://www.lennar.comclass=
Move-in ready,"$629,990",2.0,2.0,1253.0,"1400 Lasso Way #303, Rancho Mission Viejo, CA",Portico 4 in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$811,435",2.0,2.0,1156.0,"806 Sunrise Road, Rancho Mission Viejo, CA",Haven 2A in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$834,990",2.0,2.0,1156.0,"794 Sunrise Road, Rancho Mission Viejo, CA",Haven 2B in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$1,053,343",2.0,2.5,1754.0,"184 Sash, Irvine, CA",Mulberry 1C in Great Park Neighborhoods,https://www.lennar.comclass=
Move-in ready,"$649,990",2.0,2.5,1263.0,"42 Juniper Drive, Rancho Mission Viejo, CA",Oasis 2-2M in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$799,990",2.0,2.0,1156.0,"821 Sunrise Road, Rancho Mission Viejo, CA",Haven 2B in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$1,052,362",4.0,3.0,2252.0,"2750 182nd Street Unit 112, Torrance, CA",Marbella 2 in Marbella,https://www.lennar.comclass=
Move-in ready,"$829,990",2.0,2.5,1418.0,"15 Lemon Grove Street, Rancho Mission Viejo, CA",Serenity 1 in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$829,990",2.0,2.5,1448.0,"1468 Poppy Court, Montebello, CA",Vista 1B in Metro Heights,https://www.lennar.comclass=
Move-in ready,"$999,990",3.0,3.0,1857.0,"858 Sunrise Road, Rancho Mission Viejo, CA",Haven 3XD in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$1,043,536",2.0,2.0,1467.0,"153 Baluster, Irvine, CA",Dawn 3 in Great Park Neighborhoods,https://www.lennar.comclass=
Move-in ready,"$799,990",2.0,2.0,1156.0,"854 Sunrise Road, Rancho Mission Viejo, CA",Haven 2B in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$830,654",3.0,2.5,1865.0,"1066 N Anaheim Blvd Unit 2, Anaheim, CA",Brisa 1A in La Palma,https://www.lennar.comclass=
Move-in ready,"$834,990",2.0,2.5,1418.0,"26 Crown Point Drive, Rancho Mission Viejo, CA",Serenity 1 in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$1,323,726",4.0,3.5,2924.0,"1508 Poppy Court, Montebello, CA",Pinnacle 1BR in Metro Heights,https://www.lennar.comclass=
Move-in ready,"$1,342,502",4.0,3.5,2978.0,"1518 Poppy Court, Montebello, CA",Pinnacle 2B in Metro Heights,https://www.lennar.comclass=
Move-in ready,"$799,990",2.0,2.0,1156.0,"842 Sunrise Road, Rancho Mission Viejo, CA",Haven 2C in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$898,885",2.0,2.5,1592.0,"16 Crown Point Drive, Rancho Mission Viejo, CA",Serenity 2 in Rancho Mission Viejo,https://www.lennar.comclass=
Move-in ready,"$1,949,990",5.0,4.5,3221.0,"18636 Dawn Street, Fountain Valley, CA",The Currents 3 in The Currents,https://www.lennar.comclass=
Move-in ready,"$899,990",3.0,2.5,1724.0,"2750 182nd Street Unit 129, Torrance, CA",Marbella 1FM in Marbella,https://www.lennar.comclass=
Move-in ready,"$1,320,442",4.0,3.5,2924.0,"1528 Poppy Court, Montebello, CA",Pinnacle 1B in Metro Heights,https://www.lennar.comclass=
Move-in ready,"$1,377,152",4.0,4.0,3195.0,"1538 Poppy Court, Montebello, CA",Pinnacle 3B in Metro Heights,https://www.lennar.comclass=
Under construction,"$1,168,171",2.0,2.5,1710.0,"280 Sunrise Road, Rancho Mission Viejo, CA",Pearl 2 in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$904,990",3.0,2.5,1724.0,"2750 182nd Street Unit 133, Torrance, CA",Marbella 1 in Marbella,https://www.lennar.comclass=
Under construction,"$904,990",3.0,2.5,1724.0,"2750 182nd Street Unit 134, Torrance, CA",Marbella 1D in Marbella,https://www.lennar.comclass=
Under construction,"$755,838",2.0,2.5,1490.0,"61 Juniper Drive, Rancho Mission Viejo, CA",Oasis 3 in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$662,244",2.0,2.0,1253.0,"1500 Lasso Way #103, Rancho Mission Viejo, CA",Portico 4ACC in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$501,902",1.0,1.0,727.0,"1500 Lasso Way #201, Rancho Mission Viejo, CA",Portico 1 in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$614,989",2.0,2.0,1120.0,"1500 Lasso Way #202, Rancho Mission Viejo, CA",Portico 2-1 in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$589,990",2.0,2.0,1036.0,"1500 Lasso Way #204, Rancho Mission Viejo, CA",Portico 2 in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$658,093",2.0,2.0,1377.0,"1500 Lasso Way #203, Rancho Mission Viejo, CA",Portico 4-1 in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$904,990",3.0,2.5,1724.0,"2750 182nd Street Unit 135, Torrance, CA",Marbella 1DM in Marbella,https://www.lennar.comclass=
Under construction,"$599,157",2.0,2.0,1036.0,"1500 Lasso Way #301, Rancho Mission Viejo, CA",Portico 2M in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$904,990",3.0,2.5,1724.0,"2750 182nd Street Unit 136, Torrance, CA",Marbella 1M in Marbella,https://www.lennar.comclass=
Under construction,"$598,753",2.0,2.0,1036.0,"1500 Lasso Way #304, Rancho Mission Viejo, CA",Portico 2 in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$1,099,990",2.0,2.5,1849.0,"200 Sash, Irvine, CA",Mulberry 2 in Great Park Neighborhoods,https://www.lennar.comclass=
Under construction,"$803,865",1.0,1.5,1410.0,"2205 Rivington, Irvine, CA",Lexington 1-10 in Central Park West,https://www.lennar.comclass=
Under construction,"$803,865",1.0,1.5,1410.0,"2207 Rivington, Irvine, CA",Lexington 1-10 in Central Park West,https://www.lennar.comclass=
Under construction,"$804,129",1.0,1.5,1410.0,"2209 Rivington, Irvine, CA",Lexington 1-10 in Central Park West,https://www.lennar.comclass=
Under construction,"$839,717",1.0,1.5,1449.0,"2305 Rivington, Irvine, CA",Lexington 1-9 in Central Park West,https://www.lennar.comclass=
Under construction,"$859,045",1.0,2.0,1364.0,"2202 Rivington, Irvine, CA",Lexington 2 in Central Park West,https://www.lennar.comclass=
Under construction,"$969,990",1.0,2.0,1540.0,"2708 Rivington, Irvine, CA",Lexington 3-3 in Central Park West,https://www.lennar.comclass=
Under construction,"$684,990",2.0,2.5,1318.0,"516 Tamarind Way, Unit B, West Covina, CA",Jade 1 in Asteria,https://www.lennar.comclass=
Under construction,"$766,990",2.0,2.5,1585.0,"516 Tamarind Way, Unit A, West Covina, CA",Jade 2 in Asteria,https://www.lennar.comclass=
Under construction,"$2,194,990",5.0,4.5,3247.0,"9661 Gisler, Huntington Beach, CA",Seamark 3 in Seamark,https://www.lennar.comclass=
Under construction,"$684,990",2.0,2.5,1318.0,"516 Tamarind Way, Unit C, West Covina, CA",Jade 1-1 in Asteria,https://www.lennar.comclass=
Under construction,"$1,979,990",4.0,4.5,2817.0,"9651 Gisler, Huntington Beach, CA",Seamark 1 in Seamark,https://www.lennar.comclass=
Under construction,"$699,990",2.0,2.5,1263.0,"120 Yearling Way, Rancho Mission Viejo, CA",Oasis 2 in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$759,990",2.0,2.5,1490.0,"110 Yearling Way, Rancho Mission Viejo, CA",Oasis 3-2 in Rancho Mission Viejo,https://www.lennar.comclass=
Under construction,"$699,990",2.0,2.5,1263.0,"130 Yearling Way, Rancho Mission Viejo, CA",Oasis 2-2M in Rancho Mission Viejo,https://www.lennar.comclass=
