Availability,Price,Beds,Baths,Sqft,Address,Community,URL
Move-in ready,"$506,330",2.0,2.0,1817.0,"1302 Taylor Street, Canton, GA",Briarwood in Hickory Bluffs,https://www.lennar.com/new-homes/georgia/atlanta/canton/hickory-bluffs/briarwood/7690600116
Move-in ready,"$508,605",2.0,2.0,1817.0,"843 Spruce Avenue, Canton, GA",Briarwood in Hickory Bluffs,https://www.lennar.com/new-homes/georgia/atlanta/canton/hickory-bluffs/briarwood/7690600162
Move-in ready,"$499,900",3.0,3.5,2097.0,"1591 Tilden Court, Tucker, GA",PRESTON in Trinity Park,https://www.lennar.com/new-homes/georgia/atlanta/tucker/trinity-park/townhome-collection/preston/26169600056
Move-in ready,"$437,130",4.0,2.0,1886.0,"1746 Andrew Acres Lane, Loganville, GA",Hartford in Watson Farms,https://www.lennar.com/new-homes/georgia/atlanta/loganville/watson-farms/hartford/26153600016
Move-in ready,"$433,815",4.0,2.0,1886.0,"4045 Berry Farm Court, Loganville, GA",Hartford in Watson Farms,https://www.lennar.com/new-homes/georgia/atlanta/loganville/watson-farms/hartford/26153600023
Move-in ready,"$508,805",2.0,2.0,1817.0,"248 Hickory Bluffs Parkway, Canton, GA",Briarwood in Hickory Bluffs,https://www.lennar.com/new-homes/georgia/atlanta/canton/hickory-bluffs/briarwood/7690600414
Move-in ready,"$425,000",4.0,2.0,1886.0,"1787 Andrew Acres Lane, Loganville, GA",Hartford in Watson Farms,https://www.lennar.com/new-homes/georgia/atlanta/loganville/watson-farms/hartford/26153600079
Move-in ready,"$433,650",5.0,2.5,2178.0,"184 Rivulet Drive, Dallas, GA",Boston w/ Basement in Victoria Heights,https://www.lennar.com/new-homes/georgia/atlanta/dallas/victoria-heights/boston-w-basement/26178600064
Move-in ready,"$449,650",4.0,2.5,2523.0,"214 Rivulet Drive, Dallas, GA",Providence w/ Basement in Victoria Heights,https://www.lennar.com/new-homes/georgia/atlanta/dallas/victoria-heights/providence-w-basement/26178600061
Move-in ready,"$472,150",6.0,3.0,3010.0,"200 Rivulet Drive, Dallas, GA",Richmond w/ Basement in Victoria Heights,https://www.lennar.com/new-homes/georgia/atlanta/dallas/victoria-heights/richmond-w-basement/26178600062
Under construction,"$382,940",5.0,2.5,2183.0,"250 Rivulet Drive, Dallas, GA",Boston in Victoria Heights,https://www.lennar.com/new-homes/georgia/atlanta/dallas/victoria-heights/boston/26178600057
Under construction,"$431,150",5.0,2.5,2178.0,"259 Rivulet Drive, Dallas, GA",Boston w/ Basement in Victoria Heights,https://www.lennar.com/new-homes/georgia/atlanta/dallas/victoria-heights/boston-w-basement/26178600044
Under construction,"$382,940",5.0,2.5,2183.0,"321 Rivulet Drive, Dallas, GA",Boston in Victoria Heights,https://www.lennar.com/new-homes/georgia/atlanta/dallas/victoria-heights/boston/26178600050
Under construction,"$474,350",6.0,3.0,3010.0,"273 Rivulet Drive, Dallas, GA",Richmond w/ Basement in Victoria Heights,https://www.lennar.com/new-homes/georgia/atlanta/dallas/victoria-heights/richmond-w-basement/26178600045
Under construction,"$407,100",4.0,2.5,1821.0,"615 Groover St, Ball Ground, GA",Atlanta in Creekside at Farmers Crossing,https://www.lennar.com/new-homes/georgia/atlanta/ball-ground/creekside-at-farmers-crossing/atlanta/26180600004
Under construction,"$466,100",4.0,2.5,2542.0,"609 Groover St, Ball Ground, GA",Providence in Creekside at Farmers Crossing,https://www.lennar.com/new-homes/georgia/atlanta/ball-ground/creekside-at-farmers-crossing/providence/26180600003
Under construction,"$408,100",4.0,2.5,1821.0,"621 Groover St, Ball Ground, GA",Atlanta in Creekside at Farmers Crossing,https://www.lennar.com/new-homes/georgia/atlanta/ball-ground/creekside-at-farmers-crossing/atlanta/26180600005
