Availability,Price,Beds,Baths,Sqft,Address,Community,URL
Move-in ready,"$429,490",3.0,2.5,1850.0,"1354 Rail Stop Drive, Woodbridge, VA",Brighton II in Rippon Landing,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/rippon-landing/brighton-ii/22949650023
Move-in ready,"$458,990",3.0,2.5,1613.0,"2363 Stephanie Tessa Lane, Woodbridge, VA",Tarara in Potomac Town Center,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/potomac-town-center/tarara/22953650043
Move-in ready,"$428,990",3.0,2.5,1600.0,"2367 Stephanie Tessa Lane, Woodbridge, VA",Tarara in Potomac Town Center,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/potomac-town-center/tarara/22953650041
Move-in ready,"$456,990",3.0,2.5,1613.0,"2347 Stephanie Tessa Lane, Woodbridge, VA",Tarara in Potomac Town Center,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/potomac-town-center/tarara/22953650051
Move-in ready,"$637,000",3.0,2.5,1889.0,"5669 Stephanie Tessa Way, Alexandria, VA",Brighton II in Huntington Crossing,https://www.lennar.com/new-homes/virginia/va-dc-metro/alexandria/huntington-crossing/brighton-ii/22950650035
Move-in ready,"$582,720",3.0,2.0,2579.0,"43479 Stonewood Crossing Ter, Ashburn, VA",Bluemont in Metro Walk at Moorefield Station,https://www.lennar.com/new-homes/virginia/va-dc-metro/ashburn/metro-walk-at-moorefield-station/condos/bluemont/22972651108
Move-in ready,"$584,570",3.0,2.0,2579.0,"43467 Stonewood Crossing Ter, Ashburn, VA",Bluemont in Metro Walk at Moorefield Station,https://www.lennar.com/new-homes/virginia/va-dc-metro/ashburn/metro-walk-at-moorefield-station/condos/bluemont/22972651114
Move-in ready,"$671,000",3.0,2.5,1883.0,"5694 Stephanie Tessa Way, Alexandria, VA",Brighton II in Huntington Crossing,https://www.lennar.com/new-homes/virginia/va-dc-metro/alexandria/huntington-crossing/brighton-ii/22950650049
Move-in ready,"$480,090",3.0,3.0,2226.0,"15504 Smoke Box Way, Woodbridge, VA",Chatham II in Rippon Landing,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/rippon-landing/chatham-ii/22949650048
Move-in ready,"$491,590",3.0,3.0,2200.0,"15512 Smoke Box Way, Woodbridge, VA",Chatham II in Rippon Landing,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/rippon-landing/chatham-ii/22949650052
Move-in ready,"$685,000",3.0,3.0,2179.0,"5676 Stephanie Tessa Way, Alexandria, VA",Chatham II in Huntington Crossing,https://www.lennar.com/new-homes/virginia/va-dc-metro/alexandria/huntington-crossing/chatham-ii/22950650058
Move-in ready,"$669,000",3.0,2.5,1843.0,"5670 Stephanie Tessa Way, Alexandria, VA",Brighton II in Huntington Crossing,https://www.lennar.com/new-homes/virginia/va-dc-metro/alexandria/huntington-crossing/brighton-ii/22950650061
Move-in ready,"$515,690",3.0,2.5,2579.0,"2365 Stephanie Tessa Lane, Woodbridge, VA",Bluemont in Potomac Town Center,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/potomac-town-center/bluemont/22953650042
Move-in ready,"$494,950",3.0,3.0,2226.0,"15540 Smoke Box Way, Woodbridge, VA",Chatham II in Rippon Landing,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/rippon-landing/chatham-ii/22949650062
Move-in ready,"$507,570",3.0,2.5,2579.0,"2349 Stephanie Tessa Lane, Woodbridge, VA",Bluemont in Potomac Town Center,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/potomac-town-center/bluemont/22953650050
Move-in ready,"$497,170",3.0,2.5,2579.0,"2345 Stephanie Tessa Lane, Woodbridge, VA",Bluemont in Potomac Town Center,https://www.lennar.com/new-homes/virginia/va-dc-metro/woodbridge/potomac-town-center/bluemont/22953650052
Under construction,"$623,750",4.0,3.5,3096.0,"2062 Whithorn Hill, Jeffersonton, VA",Harlow II in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/executive-collection/harlow-ii/22988651014
Under construction,"$567,940",4.0,2.5,2229.0,"2040 Armstrong Terrace, Jeffersonton, VA",Plymouth in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/plymouth/22987651061
Under construction,"$613,140",4.0,2.5,2796.0,"2060 Armstrong Terrace, Jeffersonton, VA",Williamsburg in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/williamsburg/22987651056
Under construction,"$629,140",4.0,2.5,2796.0,"2044 Armstrong Terrace, Jeffersonton, VA",Williamsburg in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/williamsburg/22987651060
Under construction,"$612,240",3.0,2.0,1810.0,"2055 Armstrong Terrace, Jeffersonton, VA",Lexington in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/lexington/22987651080
Under construction,"$479,990",4.0,3.5,3034.0,"306 Lehigh Drive, Winchester, VA",Harlow II Slab in Senseny Village,https://www.lennar.com/new-homes/virginia/va-dc-metro/winchester/senseny-village/single-family-homes/harlow-ii-slab/22963650128
Under construction,"$503,990",4.0,3.5,3085.0,"302 Lehigh Drive, Winchester, VA",Harlow II Slab in Senseny Village,https://www.lennar.com/new-homes/virginia/va-dc-metro/winchester/senseny-village/single-family-homes/harlow-ii-slab/22963650126
Under construction,"$631,340",5.0,3.5,4084.0,"2053 Whithorn Hill, Jeffersonton, VA",Powell in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/powell/22987651040
Under construction,"$576,840",5.0,3.5,3078.0,"2057 Whithorn Hill, Jeffersonton, VA",Plymouth in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/plymouth/22987651041
Under construction,"$484,990",4.0,2.5,2973.0,"304 Lehigh Drive, Winchester, VA",Columbia Slab in Senseny Village,https://www.lennar.com/new-homes/virginia/va-dc-metro/winchester/senseny-village/single-family-homes/columbia-slab/22963650127
Under construction,"$599,520",5.0,3.5,3684.0,"2041 Whithorn Hill, Jeffersonton, VA",Powell in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/powell/22987651037
Under construction,"$686,140",5.0,4.5,3692.0,"2085 Whithorn Hill, Jeffersonton, VA",Williamsburg in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/williamsburg/22987651048
Under construction,"$580,990",5.0,4.5,3684.0,"2036 Armstrong Terrace, Jeffersonton, VA",Powell in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/powell/22987651062
Coming soon,Low $800K,4.0,2.5,3289.0,"2118 Whithorn Hill, Jeffersonton, VA",Concord in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/estate-collection/concord/22989651028
Coming soon,Low $600K,4.0,2.5,2796.0,"2068 Armstrong Terrace, Jeffersonton, VA",Williamsburg in Stonehaven,https://www.lennar.com/new-homes/virginia/va-dc-metro/jeffersonton/stonehaven/signature-collection/williamsburg/22987651054
Future release,SOLD OUT,5.0,4.0,3933.0,N/A,Carlyle in Glenbury,https://www.lennar.com/new-homes/virginia/va-dc-metro/centreville/glenbury/glenbury-estates/carlyle
Future release,SOLD OUT,5.0,5.0,4384.0,N/A,Ashford in Glenbury,https://www.lennar.com/new-homes/virginia/va-dc-metro/centreville/glenbury/glenbury-estates/ashford
