Availability,Price,Beds,Baths,Sqft,Address,Community,URL
Move-in ready,"$516,400",3.0,3.0,1849.0,"1938 WEST ISLES RD, Port Charlotte, FL",Venice in The Isles at West Port,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/the-isles-at-west-port/venice/1617960b053
Move-in ready,"$739,696",3.0,2.0,2246.0,"5717 Cheech Glen, Lakewood Ranch, FL",Isabella in Lakewood National,https://www.lennar.com/new-homes/florida/sarasota-manatee/lakewood-ranch/lakewood-national/executive-homes/isabella/16284600375
Move-in ready,"$586,100",5.0,3.0,3231.0,"1914 WEST ISLES RD, Port Charlotte, FL",Monte Carlo in The Isles at West Port,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/the-isles-at-west-port/monte-carlo/1617960b049
Move-in ready,"$826,914",3.0,2.0,2246.0,"5804 Cessna Run, Lakewood Ranch, FL",Isabella in Lakewood National,https://www.lennar.com/new-homes/florida/sarasota-manatee/lakewood-ranch/lakewood-national/executive-homes/isabella/16284600066
Move-in ready,"$684,198",2.0,2.5,1850.0,"5814 Cessna Run, Lakewood Ranch, FL",Victoria in Lakewood National,https://www.lennar.com/new-homes/florida/sarasota-manatee/lakewood-ranch/lakewood-national/executive-homes/victoria/16284600068
Under construction,"$556,298",4.0,2.0,2244.0,"4972 Seafoam Trail, Lakewood Ranch, FL",The Princeton II in Lorraine Lakes,https://www.lennar.com/new-homes/florida/sarasota-manatee/lakewood-ranch/lorraine-lakes/manor-homes/the-princeton-ii/16196600824
Under construction,"$445,796",3.0,3.0,2201.0,"1860 WEST ISLES RD, Port Charlotte, FL",Marsala in The Isles at West Port,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/the-isles-at-west-port/marsala/1617960b040
Under construction,"$419,597",3.0,3.0,1849.0,"1851 WEST ISLES RD, Port Charlotte, FL",Venice in The Isles at West Port,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/the-isles-at-west-port/venice/1617960b101
Under construction,"$422,796",4.0,3.0,2032.0,"1839 WEST ISLES RD, Port Charlotte, FL",Trevi in The Isles at West Port,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/the-isles-at-west-port/trevi/1617960b103
Under construction,"$371,356",2.0,2.0,1564.0,"2001 Bonito Way, Port Charlotte, FL",Orchid in Biscayne Landing,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/biscayne-landing/villas/orchid/16157600306
Under construction,"$445,796",3.0,3.0,2201.0,"1830 WEST ISLES RD, Port Charlotte, FL",Marsala in The Isles at West Port,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/the-isles-at-west-port/marsala/1617960b035
Under construction,"$700,597",2.0,2.5,1850.0,"17079 JADESTONE CT, North Port, FL",Victoria in Wellen Park Golf & Country Club,https://www.lennar.com/new-homes/florida/sarasota-manatee/north-port/wellen-park-golf-country-club/executive-homes/victoria/6547600011
Under construction,"$735,397",3.0,3.0,2247.0,"17100 JADESTONE CT, North Port, FL",Maria in Wellen Park Golf & Country Club,https://www.lennar.com/new-homes/florida/sarasota-manatee/north-port/wellen-park-golf-country-club/executive-homes/maria/6547600012
Under construction,"$815,395",2.0,2.0,2061.0,"17106 JADESTONE CT, North Port, FL",Angelina in Wellen Park Golf & Country Club,https://www.lennar.com/new-homes/florida/sarasota-manatee/north-port/wellen-park-golf-country-club/executive-homes/angelina/6547600013
Under construction,"$420,796",4.0,3.0,2032.0,"1836 WEST ISLES RD, Port Charlotte, FL",Trevi in The Isles at West Port,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/the-isles-at-west-port/trevi/1617960b036
Under construction,"$732,597",3.0,3.0,2247.0,"17112 JADESTONE CT, North Port, FL",Maria in Wellen Park Golf & Country Club,https://www.lennar.com/new-homes/florida/sarasota-manatee/north-port/wellen-park-golf-country-club/executive-homes/maria/6547600014
Under construction,"$722,997",2.0,2.0,2061.0,"17118 JADESTONE CT, North Port, FL",Angelina in Wellen Park Golf & Country Club,https://www.lennar.com/new-homes/florida/sarasota-manatee/north-port/wellen-park-golf-country-club/executive-homes/angelina/6547600015
Under construction,"$415,796",3.0,3.0,1849.0,"1842 WEST ISLES RD, Port Charlotte, FL",Venice in The Isles at West Port,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/the-isles-at-west-port/venice/1617960b037
Under construction,"$381,356",2.0,2.0,1564.0,"2025 Bonito Way, Port Charlotte, FL",Orchid in Biscayne Landing,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/biscayne-landing/villas/orchid/16157600303
Under construction,"$378,356",2.0,2.0,1564.0,"2017 Bonito Way, Port Charlotte, FL",Orchid in Biscayne Landing,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/biscayne-landing/villas/orchid/16157600304
Under construction,"$413,796",3.0,3.0,1849.0,"1968 Bonito Way, Port Charlotte, FL",Venice in Biscayne Landing,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/biscayne-landing/executive-homes/venice/16156600146
Under construction,"$505,298",3.0,3.0,2201.0,"5164 Coral Reef Way, Lakewood Ranch, FL",Marsala in Lorraine Lakes,https://www.lennar.com/new-homes/florida/sarasota-manatee/lakewood-ranch/lorraine-lakes/executive-homes/marsala/16195600215
Under construction,"$508,400",3.0,3.0,1849.0,"1821 WEST ISLES RD, Port Charlotte, FL",Venice in The Isles at West Port,https://www.lennar.com/new-homes/florida/sarasota-manatee/port-charlotte/the-isles-at-west-port/venice/1617960b029
