Availability,Price,Beds,Baths,Sqft,Address,Community,URL
Move-in ready,"$1,444,988",3.0,3.0,2800.0,"14244 Blue Bay Circle, Fort Myers, FL",Bougainvillea in Vista WildBlue,https://www.lennar.com/new-homes/florida/naples-ft-myers/fort-myers/vista-wildblue/estate-homes/bougainvillea/66013600260
Move-in ready,"$550,204",3.0,3.0,2247.0,"14804 Cherry Blossom Way, Punta Gorda, FL",Maria in Heritage Landing,https://www.lennar.com/new-homes/florida/naples-ft-myers/punta-gorda/heritage-landing/executive-homes/maria/16160600344
Move-in ready,"$2,003,633",3.0,3.0,2800.0,"13452 Blue Bay Circle, Fort Myers, FL",Bougainvillea in Vista WildBlue,https://www.lennar.com/new-homes/florida/naples-ft-myers/fort-myers/vista-wildblue/estate-homes/bougainvillea/66013600010
Move-in ready,"$614,000",4.0,3.0,2032.0,"11293 Shady Blossom Drive, Fort Myers, FL",Trevi in Arborwood Preserve,https://www.lennar.com/new-homes/florida/naples-ft-myers/fort-myers/arborwood-preserve/executive-homes/trevi/962360u032
Move-in ready,"$788,572",2.0,2.5,1850.0,"14127 Blue Bay Circle, Fort Myers, FL",Victoria in Vista WildBlue,https://www.lennar.com/new-homes/florida/naples-ft-myers/fort-myers/vista-wildblue/executive-homes/victoria/66011600401
Move-in ready,"$1,857,982",3.0,2.5,2395.0,"13756 Blue Bay Circle, Fort Myers, FL",Napoli II in Vista WildBlue,https://www.lennar.com/new-homes/florida/naples-ft-myers/fort-myers/vista-wildblue/estate-homes/napoli-ii/66013600288
Move-in ready,"$1,713,193",3.0,3.0,2800.0,"13800 Blue Bay Circle, Fort Myers, FL",Bougainvillea in Vista WildBlue,https://www.lennar.com/new-homes/florida/naples-ft-myers/fort-myers/vista-wildblue/estate-homes/bougainvillea/66013600285
Move-in ready,"$1,965,432",3.0,3.0,2800.0,"13742 Blue Bay Circle, Fort Myers, FL",Bougainvillea in Vista WildBlue,https://www.lennar.com/new-homes/florida/naples-ft-myers/fort-myers/vista-wildblue/estate-homes/bougainvillea/66013600289
Move-in ready,"$969,421",3.0,3.0,2799.0,"15908 Cranes Marsh Court, Punta Gorda, FL",Westwind II in Babcock National,https://www.lennar.com/new-homes/florida/naples-ft-myers/punta-gorda/babcock-national/estate-homes/westwind-ii/16152601703
Move-in ready,"$960,018",3.0,3.0,2799.0,"15924 Cranes Marsh Court, Punta Gorda, FL",Westwind II in Babcock National,https://www.lennar.com/new-homes/florida/naples-ft-myers/punta-gorda/babcock-national/estate-homes/westwind-ii/16152601701
