Availability,Price,Beds,Baths,Sqft,Address,Community,URL
Move-in ready,"$549,990",3.0,2.0,1592.0,"11470 Mesa Verde Ct, White Plains, MD",Savannah in St. Charles,https://www.lennar.com/new-homes/maryland/southern-maryland/white-plains/st-charles/parklands-signature/savannah/2318265b015
Move-in ready,"$604,140",3.0,2.0,1592.0,"4069 Zion St, White Plains, MD",Savannah in St. Charles,https://www.lennar.com/new-homes/maryland/southern-maryland/white-plains/st-charles/parklands-signature/savannah/2318265a016
Move-in ready,"$559,390",3.0,2.5,2588.0,"4028 Zion St, White Plains, MD",Clearwater in St. Charles,https://www.lennar.com/new-homes/maryland/southern-maryland/white-plains/st-charles/parklands-signature/clearwater/2318265a052
Move-in ready,"$441,490",3.0,2.5,1948.0,"2750 Bridgewater Drive, Bryans Road, MD",Arcadia Rear Load Garage in Bryans Village,https://www.lennar.com/new-homes/maryland/southern-maryland/bryans-road/bryans-village/townhome-collection/arcadia-rear-load-garage/23166650090
Move-in ready,"$446,490",3.0,2.5,1948.0,"2756 Bridgewater Drive, Bryans Road, MD",Arcadia Rear Load Garage in Bryans Village,https://www.lennar.com/new-homes/maryland/southern-maryland/bryans-road/bryans-village/townhome-collection/arcadia-rear-load-garage/23166650093
Move-in ready,"$557,790",3.0,2.5,2588.0,"4088 Zion St, White Plains, MD",Clearwater in St. Charles,https://www.lennar.com/new-homes/maryland/southern-maryland/white-plains/st-charles/parklands-signature/clearwater/2318265a058
Move-in ready,"$436,490",3.0,2.5,1948.0,"6947 Farragut Drive, Bryans Road, MD",Arcadia Rear Load Garage in Bryans Village,https://www.lennar.com/new-homes/maryland/southern-maryland/bryans-road/bryans-village/townhome-collection/arcadia-rear-load-garage/23166650046
Move-in ready,"$654,640",4.0,2.5,2745.0,"4290 Shakespeare Cir, White Plains, MD",Danbury in St. Charles,https://www.lennar.com/new-homes/maryland/southern-maryland/white-plains/st-charles/st-charles-single-family/danbury/2317265g038
Move-in ready,"$636,740",4.0,3.5,2676.0,"4308 Shakespeare Cir, White Plains, MD",Powell in St. Charles,https://www.lennar.com/new-homes/maryland/southern-maryland/white-plains/st-charles/st-charles-single-family/powell/2317265g042
Move-in ready,"$619,540",4.0,2.5,2318.0,"11789 Seamus Heaney Ct, White Plains, MD",Somerset in St. Charles,https://www.lennar.com/new-homes/maryland/southern-maryland/white-plains/st-charles/st-charles-single-family/somerset/2317265g062
Move-in ready,"$599,990",4.0,2.5,2318.0,"4287 Shakespeare Cir, White Plains, MD",Somerset in St. Charles,https://www.lennar.com/new-homes/maryland/southern-maryland/white-plains/st-charles/st-charles-single-family/somerset/2317265g053
Move-in ready,"$651,190",4.0,2.5,2643.0,"2803 Bridgewater Drive, Bryans Road, MD",Garret in Bryans Village,https://www.lennar.com/new-homes/maryland/southern-maryland/bryans-road/bryans-village/signature-collection/garret/23165650156
Move-in ready,"$534,990",4.0,2.5,2437.0,"2831 Bridgewater Drive, Bryans Road, MD",Galloway in Bryans Village,https://www.lennar.com/new-homes/maryland/southern-maryland/bryans-road/bryans-village/signature-collection/galloway/23165650150
Move-in ready,"$519,990",3.0,2.0,1568.0,"4085 Zion St, White Plains, MD",Newport in St. Charles,https://www.lennar.com/new-homes/maryland/southern-maryland/white-plains/st-charles/parklands-signature/newport/2318265a020
