Availability,Price,Beds,Baths,Sqft,Address,Community,URL
Move-in ready,"$537,000",3.0,3.0,2560.0,"15443 Holcomb Bridge Dr, Chesterfield, VA",Lexington in Harpers Mill,https://www.lennar.comclass=
Move-in ready,"$599,000",4.0,4.5,4561.0,"15412 Holcomb Bridge Dr, Chesterfield, VA",Bonnington in Harpers Mill,https://www.lennar.comclass=
Under construction,"$656,190",4.0,2.5,2751.0,"15294 Scranton Drive, Chesterfield, VA",Innisbrook in Harpers Mill,https://www.lennar.comclass=
Under construction,"$418,585",3.0,3.0,2333.0,"6167 Jackline Run, Chesterfield, VA",Ellington in Watermark,https://www.lennar.comclass=
Under construction,"$399,990",3.0,3.0,2333.0,"6155 Jackline Run, Chesterfield, VA",Ellington in Watermark,https://www.lennar.comclass=
Under construction,"$699,990",4.0,3.5,3289.0,"15436 Holcomb Bridge Dr, Chesterfield, VA",Concord in Harpers Mill,https://www.lennar.comclass=
Under construction,"$623,990",4.0,4.5,3798.0,"15113 Scranton Drive, Chesterfield, VA",Harlow II in Harpers Mill,https://www.lennar.comclass=
Under construction,"$418,455",3.0,3.0,2333.0,"6149 Jackline Run, Chesterfield, VA",Ellington in Watermark,https://www.lennar.comclass=
Under construction,"$429,935",3.0,3.0,2333.0,"6137 Jackline Run, Chesterfield, VA",Ellington in Watermark,https://www.lennar.comclass=
Coming soon,Mid $300K,3.0,2.5,1704.0,"Lot 6077 Gennaker Run, Chesterfield, VA",Devon in Watermark,https://www.lennar.comclass=
Coming soon,Mid $300K,3.0,2.5,1534.0,"Lot 6076 Gennaker Run, Chesterfield, VA",Everly in Watermark,https://www.lennar.comclass=
Coming soon,Mid $300K,3.0,2.5,1534.0,"Lot 6078 Gennaker Run, Chesterfield, VA",Everly in Watermark,https://www.lennar.comclass=
Future release,,,,,,,https://www.lennar.com/new-homes/virginia/richmond-area/chesterfield/harpers-mill/estate-collection/standrews
Future release,,,,,,,https://www.lennar.com/new-homes/virginia/richmond-area/chesterfield/harpers-mill/executive-collection/columbia
Future release,,,,,,,https://www.lennar.com/new-homes/virginia/richmond-area/chesterfield/harpers-mill/executive-collection/hudson
